0.0000000000,8.2811225540,0.2445258644
10.0000000000,7.7056611837,0.3292978534
20.0000000000,8.3328434663,0.3137736029
30.0000000000,8.1693334322,0.2925107020
40.0000000000,11.1362044505,2.3672841155
50.0000000000,8.3049360232,0.3360650760
60.0000000000,8.1842649072,0.2993218123
70.0000000000,8.4919937536,0.5348949617
80.0000000000,8.4233658417,0.4228835477
90.0000000000,8.3399730331,0.3738879631
100.0000000000,8.4689412002,0.3047790083
110.0000000000,8.2205757586,0.2741015147
120.0000000000,8.1911118919,0.0677877485
130.0000000000,7.9783178257,0.3629253529
140.0000000000,7.6951286601,0.7949993249
150.0000000000,11.6273228124,0.9706958204
160.0000000000,8.2986527291,0.1417909011
170.0000000000,8.2307658918,0.1970800995
180.0000000000,8.4257302433,0.3294744813
190.0000000000,9.1424469546,0.8291198959
200.0000000000,7.7866631426,2.7655871476
210.0000000000,9.2265674589,2.9126577661
220.0000000000,7.8933463208,2.5928195966
230.0000000000,6.5704960146,3.0037240623
240.0000000000,6.7653561710,0.8486705971
250.0000000000,7.5983773434,2.3456300869
260.0000000000,4.8096957584,2.9629535362
270.0000000000,7.0821651733,2.9484878955
280.0000000000,6.5856965761,1.8202948609
290.0000000000,7.0497395957,2.7435728862
300.0000000000,5.5047940454,1.0779242814
310.0000000000,7.6047323458,1.4065971807
320.0000000000,4.7815672210,0.2737652080
330.0000000000,6.7317994476,2.1335272070
340.0000000000,5.7970430845,0.9715949763
350.0000000000,6.7601200469,3.0067385435
360.0000000000,5.2618421545,1.7916579945
370.0000000000,5.8134605708,2.8974370352
380.0000000000,8.1207079319,2.4920048953
390.0000000000,7.2604828850,2.0277711601
400.0000000000,6.1536792060,2.3192272704
410.0000000000,7.3239985036,1.6744793681
420.0000000000,5.9580101776,2.3533437611
430.0000000000,6.0922453802,0.4387820573
440.0000000000,7.2539937505,1.9166326940
450.0000000000,7.4924794082,2.0029274974
460.0000000000,6.6019269583,2.8549282586
470.0000000000,6.8167103141,2.5678592116
480.0000000000,6.9262868504,1.7157421259
490.0000000000,7.1362481406,1.5595822502
500.0000000000,0.4034704611,0.1195870008
510.0000000000,6.0866281564,1.2353699409
520.0000000000,6.0154764814,1.1184958945
530.0000000000,9.3891140061,2.3163872208
540.0000000000,5.5083840106,2.0193078771
550.0000000000,7.1110040595,1.2600505483
560.0000000000,6.9895027911,0.2316713736
570.0000000000,0.1158094207,0.0478993701
580.0000000000,9.8238853427,0.2878495327
590.0000000000,9.9673076297,0.1533028761
600.0000000000,9.8561313571,1.4158822691
610.0000000000,9.9281092279,0.3280134113
620.0000000000,10.1022400129,0.5892423035
630.0000000000,10.1227287643,0.3388421566
640.0000000000,9.9847467417,0.2922460059
650.0000000000,9.9688161549,0.3727332885
660.0000000000,9.9738030685,0.2992635077
670.0000000000,9.8635175382,0.2350009641
680.0000000000,10.7888891311,1.5972911739
690.0000000000,10.2316780936,0.4309897886
700.0000000000,9.6668419721,0.4001915378
710.0000000000,7.7454527645,0.5930632366
720.0000000000,9.7990585869,0.3720812173
730.0000000000,10.2086472579,0.4098719018
740.0000000000,13.5630727987,2.8465024186
