0.0000000000,14.9474869987,0.0102243068
10.0000000000,14.9513367712,0.0071323110
20.0000000000,14.9624344624,0.0055503741
30.0000000000,14.9550184171,0.0037553199
40.0000000000,14.9534442636,0.0047925842
50.0000000000,14.9457822001,0.0055342347
60.0000000000,14.9564507595,0.0080857779
70.0000000000,14.9532298144,0.0115826553
80.0000000000,14.9574588466,0.0097943212
90.0000000000,14.9549158567,0.0101544079
100.0000000000,14.9565332597,0.0114754550
110.0000000000,14.9494241989,0.0092953845
120.0000000000,14.9628574344,0.0040778798
130.0000000000,14.9458666119,0.0114045542
140.0000000000,14.9328471442,0.0116980339
150.0000000000,14.9395109820,0.0062267030
160.0000000000,14.9510321586,0.0069427108
170.0000000000,14.9513963036,0.0095270718
180.0000000000,14.9657687476,0.0026045589
190.0000000000,14.9635750460,0.0044826257
200.0000000000,12.8341211743,0.0096156131
210.0000000000,12.8276380621,0.0038750335
220.0000000000,12.8284700597,0.0040737645
230.0000000000,12.8231127637,0.0032448415
240.0000000000,12.8285773801,0.0031935818
250.0000000000,12.8308723773,0.0045314816
260.0000000000,12.8156244777,0.0052946779
270.0000000000,12.8264446291,0.0034568392
280.0000000000,12.8353359848,0.0088145232
290.0000000000,12.8396505025,0.0100054561
300.0000000000,12.8290959097,0.0028653087
310.0000000000,12.8193122419,0.0046489961
320.0000000000,12.8414403530,0.0060751220
330.0000000000,12.8241302794,0.0061548778
340.0000000000,12.8260650866,0.0040025847
350.0000000000,12.8284113058,0.0051668135
360.0000000000,12.8269388010,0.0031238104
370.0000000000,12.8437309641,0.0091777303
380.0000000000,12.8196204660,0.0053812545
390.0000000000,14.9499586050,0.0040415393
400.0000000000,14.9521276212,0.0042901217
410.0000000000,14.9485605166,0.0045012006
420.0000000000,14.9507124225,0.0048773659
430.0000000000,14.9566740106,0.0044407736
440.0000000000,14.9540098865,0.0042375573
450.0000000000,14.9481201303,0.0029201381
460.0000000000,14.9479477983,0.0058363075
470.0000000000,14.9477429420,0.0047612921
480.0000000000,14.9507731496,0.0045941960
490.0000000000,14.9513557478,0.0046299449
