0,6.132,0.423888,173,1
1,6.10781,0.583394,177,1
2,3.63727,0.260991,173,1
3,5.17518,0.40982,176,1
4,3.99465,0.260363,170,1
5,5.14337,0.340442,176,1
6,3.51307,0.227519,171,1
7,7.19448,0.448455,182,1
8,4.3262,0.27146,173,1
9,8.14468,0.89643,181,1
10,5.40766,0.200473,175,1
11,6.60363,0.4695,175,1
12,2.80009,0.226454,172,1
13,6.99921,0.499289,184,1
14,7.59401,1.04381,182,1
15,14.9991,1.3175,221,1
16,3.81908,0.301788,174,1
17,6.88544,0.502021,174,1
18,2.84634,0.316804,177,1
19,11.2425,0.35864,234,1
20,2.44253,0.187228,176,1
21,2.37189,0.136614,175,1
22,2.61927,0.124557,173,1
23,4.0094,0.116473,179,1
24,2.70433,0.082259,176,1
25,1.09713,0.167658,175,1
26,3.02998,0.394623,176,1
27,2.66319,0.0819849,174,1
28,3.80093,0.184038,188,1
29,6.09982,0.360382,194,1
30,3.05482,0.0988344,176,1
31,4.16152,0.129271,178,1
32,2.23575,0.146133,172,1
33,13.1115,1.11259,244,1
34,1.69644,0.283801,173,1
35,3.66085,0.246077,184,1
36,4.81256,0.340215,176,1
37,1.67978,0.109283,172,1
38,7.47449,1.4288,179,1
39,2.35874,0.117036,176,1
40,2.70583,0.167966,173,1
41,4.2701,0.462155,173,1
42,3.22946,0.286725,172,1
43,2.51905,0.10066,171,1
44,2.74863,0.106501,172,1
45,3.88974,0.047125,170,1
46,2.81927,0.154752,172,1
47,4.65282,0.0945481,177,1
48,2.54487,0.0613048,172,1
49,5.58376,0.439671,184,1
50,2.68638,0.132613,172,1
51,4.34684,0.289945,194,1
52,14.3542,0.980884,178,1
53,9.78976,0.228204,182,1
54,14.8137,2.12083,223,1
55,4.71013,0.20803,172,1
56,19.8668,1.80346,189,1
57,1.76495,0.16876,172,1
58,2.31096,0.222459,175,1
59,2.49409,0.153684,174,1
60,2.45053,0.151491,173,1
61,2.46263,0.148862,175,1
62,2.49092,0.156086,173,1
63,2.5214,0.158983,181,1
64,2.85989,0.133605,176,1
65,2.52802,0.0770265,174,1
66,2.50431,0.12488,176,1
67,2.53568,0.275018,177,1
68,3.62931,0.121911,178,1
69,4.05903,0.348116,181,1
70,10.5182,1.67648,180,1
71,10.9966,0.97557,233,1
72,2.88101,0.132965,178,1
73,4.40494,0.572255,193,1
74,3.18442,1.6643,189,1
75,2.6639,1.64701,190,1
76,12.2546,0.322132,235,1
77,3.6674,0.0949116,175,1
78,2.38232,0.132796,175,1
79,2.07188,0.270159,176,1
80,3.17648,0.126322,174,1
81,2.6279,0.147786,172,1
82,3.16052,0.12261,173,1
83,2.95876,0.102816,172,1
84,2.12204,0.141998,173,1
85,7.74014,0.708335,178,1
86,5.31529,0.29449,177,1
87,2.43369,0.218867,178,1
88,4.27657,0.0989075,175,1
89,4.47349,0.225009,183,1
90,9.67394,0.958888,200,1
91,10.7829,1.24129,260,1
92,9.92737,0.882872,275,1
93,5.96173,1.50805,197,1
94,6.12648,0.11099,183,1
95,3.05786,0.227341,179,1
96,1.86031,0.312368,179,1
97,2.03875,0.0916793,185,1
98,1.36917,0.105106,177,1
99,1.93563,0.0204843,176,1
100,1.92736,0.112145,175,1
101,1.76056,0.027797,175,1
102,1.55626,0.0707745,175,1
103,1.87635,0.0666355,179,1
104,2.72931,0.102704,180,1
105,4.51107,0.291238,182,1
106,4.27764,0.123736,189,1
107,2.17612,0.37344,178,1
108,2.83175,0.118993,177,1
109,2.0591,0.313591,179,1
110,3.81018,0.112696,185,1
111,7.12666,3.10257,222,1
112,2.11844,0.179847,177,1
113,2.44495,0.369824,181,1
114,2.12698,0.109834,175,1
115,9.27457,0.274585,264,1
116,2.08728,0.278854,177,1
117,2.36904,0.0558863,176,1
118,2.49793,0.058257,176,1
119,2.92992,0.125626,176,1
120,1.52696,0.0400655,172,1
121,1.43129,0.0524552,172,1
122,2.88511,0.292184,180,1
123,2.09005,0.0885298,176,1
124,4.79979,0.0813156,191,1
125,4.45928,0.373934,199,1
126,1.49974,0.0295911,174,1
127,2.56178,0.118549,177,1
128,1.35525,0.0605255,172,1
129,10.9443,1.01863,258,1
130,1.23675,0.224596,173,1
131,2.88731,0.295965,183,1
132,4.90348,0.341136,179,1
133,2.11762,0.108108,182,1
134,4.41124,1.43371,191,1
135,10.4208,0.739945,175,1
136,1.60969,0.251509,170,1
137,5.27792,0.650504,173,1
138,0.972579,0.195139,167,1
139,2.11408,0.130839,168,1
140,1.31835,0.0710083,166,1
141,0.517119,0.132548,167,1
142,4.38003,0.517617,170,1
143,7.6364,0.489285,181,1
144,0.419307,0.180605,167,1
145,7.03802,0.854206,182,1
146,1.02458,0.183631,167,1
147,6.28227,0.792462,180,1
148,11.6058,0.736289,178,1
149,11.9922,0.905877,203,1
150,8.89478,0.838151,243,1
151,12.9149,0.995784,186,1
152,7.16546,0.642435,215,1
153,1.231,0.204629,168,1
154,1.61459,0.194047,183,1
155,1.50614,0.0647876,173,1
156,1.77855,0.0510196,177,1
157,2.07483,0.114527,180,1
158,1.78229,0.0499569,177,1
159,1.46429,0.0280545,173,1
160,1.72679,0.0468403,175,1
161,1.42391,0.0365229,175,1
162,1.70082,0.0351172,175,1
163,1.3753,0.244177,187,1
164,2.84909,0.1031,175,1
165,2.60539,0.292119,184,1
166,4.25025,0.668697,201,1
167,6.10841,0.992091,208,1
168,1.53093,0.141332,181,1
169,2.22728,0.378418,184,1
170,8.29654,0.424711,280,1
171,4.91643,1.63934,186,1
172,7.99965,0.288356,230,1
173,1.77417,0.0770686,176,1
174,1.5111,0.0837043,175,1
175,1.30831,0.241311,180,1
176,1.69631,0.0749936,176,1
177,1.43172,0.0776265,174,1
178,1.77172,0.106278,178,1
179,1.89818,0.0976425,176,1
180,1.70001,0.115827,175,1
181,4.08121,0.568059,182,1
182,3.71158,0.241349,182,1
183,1.23999,0.0878875,176,1
184,2.19862,0.0986682,178,1
185,2.51083,0.18656,180,1
186,6.42679,0.613516,218,1
187,8.07428,1.02405,267,1
188,8.81426,0.363302,270,1
189,4.94895,0.520893,215,1
190,4.99161,0.189441,196,1
191,2.56225,0.226843,186,1
192,0.933389,0.20811,182,1
193,1.52457,0.116629,180,1
194,1.02761,0.0891228,178,1
195,1.99843,0.0832747,186,1
