0,3.09864,0.135911,92,1
1,1.94723,0.151991,91,1
2,0.498178,0.157118,92,1
3,3.0101,0.12934,95,1
4,0.460404,0.110799,96,1
5,2.76794,0.0613418,91,1
6,1.42313,0.201415,92,1
7,4.2297,0.448153,97,1
8,3.95158,0.403342,92,1
9,2.29084,0.348839,95,1
10,3.89742,0.124701,94,1
11,3.36961,0.198481,91,1
12,1.47571,0.208528,90,1
13,3.79516,0.190304,92,1
14,2.35959,0.556759,93,1
15,2.91609,2.2121,92,1
16,4.97433,0.71115,91,1
17,2.13909,0.254757,91,1
18,7.02531,0.823909,91,1
19,6.84612,0.232942,136,1
20,2.2547,0.391563,98,1
21,2.86652,0.282541,105,1
22,2.71785,0.298852,101,1
23,2.28989,0.379357,98,1
24,2.90067,0.331925,104,1
25,2.41768,0.251014,106,1
26,3.02724,0.562849,119,1
27,2.97684,0.29594,118,1
28,2.27454,0.270096,101,1
29,1.83407,0.505291,102,1
30,2.40462,0.243189,108,1
31,2.41584,0.253477,112,1
32,3.31306,0.172644,102,1
33,0.432764,1.60804,98,1
34,3.31497,0.206732,109,1
35,3.1128,0.599157,123,1
36,2.3567,0.505298,103,1
37,2.90843,0.0169515,101,1
38,2.2104,0.501745,99,1
39,2.01969,0.113609,87,1
40,0.841036,0.0909728,87,1
41,1.47169,0.0791372,85,1
42,1.09192,0.0382186,86,1
43,0.571932,0.0297495,86,1
44,0.582322,0.0266077,87,1
45,0.591208,0.0265645,86,1
46,1.0582,0.0565824,87,1
47,1.76299,0.453818,87,1
48,0.740232,0.0600757,87,1
49,2.56356,0.323148,90,1
50,1.32576,0.061264,86,1
51,2.26352,0.363628,87,1
52,1.0131,0.0856478,88,1
53,4.84383,0.0704867,105,1
54,5.84454,0.0828989,143,1
55,2.56266,0.542492,88,1
56,3.52473,0.202383,105,1
57,1.11615,0.0950018,87,1
58,1.99362,0.0616394,89,1
59,1.76648,0.121739,89,1
60,1.54921,0.410074,90,1
61,2.97337,0.311579,93,1
62,1.08987,0.0700026,88,1
63,1.07194,0.0481434,89,1
64,1.69027,0.0428684,89,1
65,2.22479,0.290999,90,1
66,1.61128,0.039461,88,1
67,2.52485,0.312081,92,1
68,4.75789,0.0703919,123,1
69,2.52692,0.511508,89,1
70,3.02864,0.596002,93,1
71,3.34281,1.91778,89,1
72,4.86863,0.0744854,93,1
73,3.12127,0.274156,121,1
