0.000000,12.754100,0.017639,5.980800
1.000000,12.741200,0.016702,14.524200
2.000000,12.741300,0.016370,14.143400
3.000000,12.737900,0.016312,14.454700
4.000000,12.737600,0.016327,13.371400
5.000000,12.738700,0.016443,13.322000
6.000000,12.735200,0.016209,13.568400
7.000000,12.737800,0.016472,13.499400
8.000000,12.735700,0.016436,14.132100
9.000000,12.749600,0.016217,15.052900
10.000000,12.743800,0.016136,13.555200
11.000000,12.727300,0.016217,9.008400
12.000000,12.739200,0.016530,14.344200
13.000000,12.661500,0.010125,6.527600
14.000000,12.730900,0.016458,15.521800
15.000000,24.980900,3.046300,5.318500
16.000000,12.745100,0.016253,14.610300
17.000000,12.649900,0.009995,6.680500
18.000000,12.718000,0.016659,14.484400
19.000000,12.777700,0.016479,15.260800
20.000000,10.592000,0.007373,5.389000
21.000000,10.595300,0.007308,4.960500
22.000000,10.592000,0.007340,4.680100
23.000000,10.593000,0.007292,4.608200
24.000000,10.591600,0.007405,4.482600
25.000000,10.594300,0.007176,4.756500
26.000000,10.583200,0.007405,5.255700
27.000000,10.592300,0.007357,4.574800
28.000000,10.603200,0.007242,4.336200
29.000000,8.508200,0.002584,13.363700
30.000000,10.593900,0.007324,4.481500
31.000000,10.595600,0.007275,4.469000
32.000000,10.586800,0.007405,4.655200
33.000000,10.599900,0.007110,9.752300
34.000000,10.594700,0.007340,4.753200
35.000000,10.581800,0.007501,6.722200
36.000000,10.606200,0.007093,5.102000
37.000000,10.599300,0.007308,4.487900
38.000000,8.513900,0.002392,12.676200
39.000000,12.592400,0.008386,9.795300
40.000000,12.593300,0.008214,12.003600
41.000000,12.591500,0.008315,11.890100
42.000000,12.591700,0.008229,11.887600
43.000000,12.592700,0.008286,11.776900
44.000000,12.591600,0.008243,11.670100
45.000000,12.593800,0.008344,10.049000
46.000000,12.588700,0.008156,11.918400
47.000000,12.594800,0.008258,11.748500
48.000000,12.589800,0.008301,11.981200
49.000000,12.590300,0.008301,11.623300
50.000000,12.589000,0.008229,9.568300
51.000000,12.592100,0.008344,11.791200
52.000000,12.588800,0.008258,15.000100
53.000000,12.580900,0.008171,7.431900
54.000000,12.572800,0.008200,13.043500
55.000000,12.600200,0.008141,8.063500
56.000000,12.598000,0.008229,12.553900
57.000000,12.591500,0.008156,12.111400
58.000000,12.518400,0.003654,6.461500
59.000000,12.517800,0.003521,5.853500
60.000000,12.515900,0.003686,5.637400
61.000000,12.516300,0.003686,5.756400
62.000000,12.516700,0.003521,5.863800
63.000000,12.515800,0.003521,5.768100
64.000000,12.517200,0.003686,5.729800
65.000000,12.517300,0.003654,5.942100
66.000000,12.516200,0.003453,5.762400
67.000000,12.519500,0.003782,6.879400
68.000000,12.517600,0.003686,5.470800
69.000000,12.513000,0.003814,8.591600
70.000000,12.518700,0.003719,9.611600
71.000000,12.518100,0.003487,14.736400
72.000000,12.517500,0.003782,6.279000
73.000000,12.516400,0.003588,7.026800
74.000000,12.514500,0.003751,6.408100
75.000000,12.514000,0.003555,8.476700
76.000000,12.519800,0.003814,11.963600
77.000000,10.572400,0.004883,4.821600
78.000000,10.569200,0.004931,4.968600
79.000000,10.568500,0.004931,5.291000
80.000000,10.569100,0.004907,4.856200
81.000000,10.569600,0.004883,5.214900
82.000000,10.568100,0.004834,4.829400
83.000000,10.569900,0.004784,4.940000
84.000000,10.564500,0.004907,5.306200
85.000000,10.573600,0.004784,6.784000
86.000000,10.564800,0.004784,5.099100
87.000000,10.567200,0.004907,4.809500
88.000000,10.575100,0.004931,4.850000
89.000000,10.572800,0.004858,4.946100
90.000000,10.566500,0.004907,7.533400
91.000000,24.851000,3.073700,16.668500
92.000000,10.595500,0.004367,6.625100
93.000000,10.583800,0.004632,5.666700
94.000000,18.484700,3.061700,15.014500
95.000000,10.569300,0.005027,5.508600
96.000000,6.295800,0.005546,8.668200
97.000000,6.296500,0.005652,7.750800
98.000000,6.295400,0.005610,7.518800
99.000000,6.295700,0.005503,7.845000
100.000000,6.297400,0.005673,7.308900
101.000000,6.297600,0.005859,7.097500
102.000000,6.297000,0.005459,7.529900
103.000000,6.299000,0.005736,6.908100
104.000000,6.299500,0.005859,6.986600
105.000000,6.291800,0.005481,8.204100
106.000000,6.295600,0.005777,7.630900
107.000000,6.301300,0.005777,8.081800
108.000000,6.297100,0.005673,7.463900
109.000000,6.289400,0.005524,10.515400
110.000000,6.299300,0.005694,7.166100
111.000000,21.451100,3.092400,5.958700
112.000000,6.293700,0.005777,7.443200
113.000000,6.297300,0.005819,10.296500
114.000000,6.305100,0.005652,7.791100
115.000000,6.283700,0.005567,7.966800
116.000000,8.418000,0.002490,6.520700
117.000000,8.418000,0.002537,6.408400
118.000000,8.417300,0.002584,6.484600
119.000000,8.417600,0.002290,6.563700
120.000000,8.418100,0.002674,6.218600
121.000000,8.418300,0.002441,6.303900
122.000000,8.415200,0.002584,6.787800
123.000000,8.416700,0.002537,6.370300
124.000000,8.420100,0.002584,6.538700
125.000000,8.419000,0.002584,6.700000
126.000000,8.417500,0.002490,6.351400
127.000000,8.418300,0.002537,6.542600
128.000000,8.416000,0.002584,6.188300
129.000000,19.978300,1.463500,4.992800
130.000000,8.420100,0.002342,6.728500
131.000000,8.414300,0.002537,6.760600
132.000000,8.421900,0.002537,6.496800
133.000000,8.421200,0.002674,6.165100
134.000000,8.418900,0.002441,6.960900
135.000000,10.480700,0.009367,6.782800
136.000000,10.504600,0.008924,10.970700
137.000000,10.505000,0.008789,14.467000
138.000000,10.504300,0.008843,11.376300
139.000000,10.506800,0.008789,10.216800
140.000000,10.503200,0.008857,9.403500
141.000000,10.507900,0.008843,7.499200
142.000000,10.504500,0.008735,12.542300
143.000000,10.504200,0.008803,6.906500
144.000000,10.503100,0.008735,10.272100
145.000000,10.501600,0.008910,18.512600
146.000000,10.498200,0.008707,7.175600
147.000000,10.502300,0.008789,17.660000
148.000000,10.501900,0.008870,18.452000
149.000000,8.397300,0.012099,10.939500
150.000000,11.375100,0.013408,7.582800
151.000000,10.479000,0.009655,9.018000
152.000000,10.508200,0.008816,21.023000
153.000000,10.499700,0.008830,11.946400
154.000000,8.337900,0.004449,6.086800
155.000000,8.337700,0.004394,5.511200
156.000000,8.338400,0.004367,5.313300
157.000000,8.337200,0.004475,5.506400
158.000000,8.338900,0.004475,5.588600
159.000000,8.337900,0.004340,5.605500
160.000000,8.340400,0.004229,5.270800
161.000000,8.338400,0.004475,5.579400
162.000000,8.338300,0.004422,5.364900
163.000000,8.334900,0.004475,6.317500
164.000000,8.337500,0.004502,5.188600
165.000000,8.338000,0.004422,7.134900
166.000000,8.332800,0.004367,6.932000
167.000000,8.341600,0.004200,9.528300
168.000000,8.344400,0.004367,6.026700
169.000000,8.343600,0.004581,6.494000
170.000000,8.341700,0.004312,5.212600
171.000000,8.342700,0.004394,6.421100
172.000000,8.346700,0.004502,7.406000
173.000000,6.378600,0.005213,8.753900
174.000000,6.378000,0.005168,8.234700
175.000000,6.378200,0.005213,7.560400
176.000000,6.377100,0.005027,8.481900
177.000000,6.378800,0.005213,8.040600
178.000000,6.377600,0.005259,8.400900
