0.000000,4.871700,1.434900,6.397100
1.000000,4.936400,1.436500,6.865000
2.000000,4.891400,1.437000,6.876800
3.000000,4.835400,1.436300,9.269900
4.000000,4.899400,1.437100,7.091300
5.000000,4.870300,1.435800,8.864700
6.000000,4.938900,1.437200,6.747400
7.000000,4.689800,1.514200,2.864100
8.000000,4.768200,1.504000,3.063400
9.000000,4.699900,1.435000,9.263500
10.000000,5.276100,1.436600,8.434000
11.000000,5.905000,1.437500,6.733800
12.000000,5.100600,1.434900,7.738800
13.000000,4.411800,1.436700,7.968400
14.000000,4.665400,1.436400,7.208200
15.000000,5.227800,1.522600,3.123300
16.000000,5.130000,1.436400,3.257800
17.000000,5.435500,1.434900,8.028800
18.000000,7.189400,1.435900,4.631800
19.000000,4.936800,1.435000,8.020300
20.000000,3.569100,0.010631,6.206900
21.000000,3.566800,0.010631,6.202200
22.000000,3.568000,0.010664,6.178900
23.000000,3.567700,0.010586,6.166500
24.000000,3.567000,0.010631,6.188800
25.000000,3.567400,0.010586,6.165300
26.000000,3.575200,0.010675,6.189900
27.000000,3.568400,0.010653,6.186800
28.000000,3.554900,0.010675,6.247900
29.000000,3.576500,0.010642,6.284600
30.000000,3.570500,0.010709,6.285800
31.000000,3.571600,0.010675,6.197100
32.000000,3.574500,0.010653,6.294100
33.000000,3.676600,2.864700,11.448900
34.000000,3.581100,0.010664,6.369300
35.000000,3.567000,0.010720,6.125800
36.000000,3.568500,0.010631,6.299200
37.000000,3.556300,0.010653,6.267600
38.000000,3.563900,0.010664,6.147200
39.000000,3.116500,0.865630,4.991500
40.000000,3.111200,0.862030,4.315300
41.000000,3.073900,0.873610,3.352700
42.000000,3.096400,0.866560,2.869400
43.000000,3.072700,0.861050,3.247600
44.000000,3.083100,0.859360,3.808300
45.000000,3.092700,0.860510,2.975300
46.000000,3.151200,0.916750,2.279500
47.000000,3.077700,0.860270,5.129800
48.000000,3.084500,0.868010,3.625200
49.000000,3.157100,0.966420,2.545100
50.000000,3.155000,0.879850,2.493500
51.000000,4.102800,1.535200,8.247300
52.000000,4.398900,1.510700,7.285000
53.000000,3.485700,0.862380,4.939200
54.000000,4.052900,1.016500,2.545800
55.000000,3.402600,0.858930,5.556600
56.000000,3.342700,1.365900,5.290600
57.000000,3.640000,1.363000,11.908200
